B0,B1,B2,B3,B4,B5,B6,B7,Prob_A_wins,Delta_from_0.5,Diff_identity,BestDiff,BestSym
1,6,2,8,4,5,7,3,0.4916666667,-0.0083333333,6,6,Id
2,8,6,4,1,5,7,3,0.4916666667,-0.0083333333,6,6,Id
8,2,5,4,1,7,6,3,0.4916666667,-0.0083333333,6,6,Id
1,2,4,5,8,7,6,3,0.4916666667,-0.0083333333,6,6,Id
1,7,5,3,2,6,8,4,0.4916666667,-0.0083333333,6,6,Id
1,6,3,5,2,7,8,4,0.4916666667,-0.0083333333,6,6,Id
1,2,5,8,6,7,3,4,0.4916666667,-0.0083333333,6,6,Id
3,1,7,8,5,6,2,4,0.4916666667,-0.0083333333,6,6,Id
1,3,5,8,7,6,2,4,0.4916666667,-0.0083333333,6,6,Id
2,8,3,5,6,1,7,4,0.4916666667,-0.0083333333,6,6,Id
8,6,2,3,5,1,7,4,0.4916666667,-0.0083333333,6,6,Id
2,8,5,1,3,6,7,4,0.4916666667,-0.0083333333,6,6,Id
2,1,8,5,3,6,7,4,0.4916666667,-0.0083333333,6,6,Id
1,6,2,8,3,5,7,4,0.4916666667,-0.0083333333,6,6,Id
8,6,3,2,1,5,7,4,0.4916666667,-0.0083333333,6,6,Id
2,8,3,1,6,5,7,4,0.4916666667,-0.0083333333,6,6,Id
1,8,6,3,2,5,7,4,0.4916666667,-0.0083333333,6,6,Id
1,6,8,5,3,2,7,4,0.4916666667,-0.0083333333,6,6,Id
1,8,3,5,2,7,6,4,0.4916666667,-0.0083333333,6,6,Id
3,2,6,8,5,7,1,4,0.4916666667,-0.0083333333,6,6,Id
2,8,7,4,1,6,3,5,0.4916666667,-0.0083333333,6,6,Id
1,2,8,6,4,7,3,5,0.4916666667,-0.0083333333,6,6,Id
1,8,6,4,2,7,3,5,0.4916666667,-0.0083333333,6,6,Id
1,2,4,6,8,7,3,5,0.4916666667,-0.0083333333,6,6,Id
8,2,7,4,6,1,3,5,0.4916666667,-0.0083333333,6,6,Id
7,6,3,4,1,8,2,5,0.4916666667,-0.0083333333,6,6,Id
1,4,7,3,8,6,2,5,0.4916666667,-0.0083333333,6,6,Id
7,3,1,4,8,6,2,5,0.4916666667,-0.0083333333,6,6,Id
1,3,4,8,7,6,2,5,0.4916666667,-0.0083333333,6,6,Id
1,4,7,8,3,6,2,5,0.4916666667,-0.0083333333,6,6,Id
2,6,1,4,8,3,7,5,0.4916666667,-0.0083333333,6,6,Id
2,1,8,4,6,3,7,5,0.4916666667,-0.0083333333,6,6,Id
2,8,6,4,3,1,7,5,0.4916666667,-0.0083333333,6,6,Id
2,3,6,4,1,8,7,5,0.4916666667,-0.0083333333,6,6,Id
2,8,4,3,1,6,7,5,0.4916666667,-0.0083333333,6,6,Id
8,4,2,3,1,6,7,5,0.4916666667,-0.0083333333,6,6,Id
8,4,2,1,3,6,7,5,0.4916666667,-0.0083333333,6,6,Id
8,6,3,2,1,4,7,5,0.4916666667,-0.0083333333,6,6,Id
2,8,3,6,1,4,7,5,0.4916666667,-0.0083333333,6,6,Id
1,6,2,3,8,4,7,5,0.4916666667,-0.0083333333,6,6,Id
1,8,6,3,2,4,7,5,0.4916666667,-0.0083333333,6,6,Id
3,8,6,4,1,2,7,5,0.4916666667,-0.0083333333,6,6,Id
2,8,3,4,1,7,6,5,0.4916666667,-0.0083333333,6,6,Id
1,3,6,4,2,7,8,5,0.4916666667,-0.0083333333,6,6,Id
7,6,3,4,1,2,8,5,0.4916666667,-0.0083333333,6,6,Id
7,3,2,4,1,6,8,5,0.4916666667,-0.0083333333,6,6,Id
3,7,2,4,1,6,8,5,0.4916666667,-0.0083333333,6,6,Id
1,7,4,3,2,6,8,5,0.4916666667,-0.0083333333,6,6,Id
5,7,3,4,1,2,8,6,0.4916666667,-0.0083333333,6,6,Id
1,7,5,4,3,2,8,6,0.4916666667,-0.0083333333,6,6,Id
1,8,7,3,5,4,2,6,0.4916666667,-0.0083333333,6,6,Id
4,1,3,8,5,7,2,6,0.4916666667,-0.0083333333,6,6,Id
5,8,2,4,1,3,7,6,0.4916666667,-0.0083333333,6,6,Id
8,1,2,3,5,4,7,6,0.4916666667,-0.0083333333,6,6,Id
8,2,5,4,3,7,1,6,0.4916666667,-0.0083333333,6,6,Id
4,2,7,8,5,3,1,6,0.4916666667,-0.0083333333,6,6,Id
7,2,5,4,6,8,3,1,0.4916666667,-0.0083333333,6,6,Id
5,2,8,4,6,7,3,1,0.4916666667,-0.0083333333,6,6,Id
6,2,5,4,8,7,3,1,0.4916666667,-0.0083333333,6,6,Id
4,2,5,8,7,6,3,1,0.4916666667,-0.0083333333,6,6,Id
5,2,4,8,7,6,3,1,0.4916666667,-0.0083333333,6,6,Id
2,8,5,4,7,6,3,1,0.4916666667,-0.0083333333,6,6,Id
2,6,4,3,5,8,7,1,0.4916666667,-0.0083333333,6,6,Id
